objectId,houseNo,name,latitude,longitude,image,largeImage,managerId,imageTag,commId,commName,discount,address,age,houselandtype,houselandtypeShow,priceFirst,totalPrice,areaBuilding,areaLand,isHasBalcony,pingUsed,layout,floor,totalfloor,isParking,parking,tags,threeMonthsClicks,isOff,isSimilar,shareURL,status,kind,uniPrice,objectType,3DVR,Is3Dvr,zipCode,groupCompany,addLayout,totalLayout,isHasVideo,isHasView,city_name,city_code,page,source_url
,JS89643HB,土庫正市區建地,23.675589041056,120.39310662895,['https://img.hbhousing.com.tw/pictures/C304/C304JS89643a.jpg'],https://img.hbhousing.com.tw/pictures/C304/C304JS89643a.jpg,,,,,0.0,雲林縣土庫鎮大同路,--,['I'],['I'],0,618,0.0,36.84,0,-1.0,,0,0,False,,[],9,False,False,https://sinyi.in/o/JS89643HB/0/3,0,2,,3,False,False,633,,,,False,False,雲林縣,Yunlin-county,17,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/17
,JS90480HB,北港灣內農地1,23.575932,120.302296,['https://img.hbhousing.com.tw/pictures/D154/D154JS90480a.jpg'],https://img.hbhousing.com.tw/pictures/D154/D154JS90480a.jpg,,,,,0.0,雲林縣北港鎮灣內,--,['I'],['I'],0,217,0.0,596.76,0,-1.0,,0,0,False,,[],6,False,False,https://sinyi.in/o/JS90480HB/0/3,0,2,,3,False,False,651,,,,False,False,雲林縣,Yunlin-county,17,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/17
,JS94666HB,林內交流道透天,23.736272864,120.597100331,['https://img.hbhousing.com.tw/pictures/D217/D217JS94666a.jpg'],https://img.hbhousing.com.tw/pictures/D217/D217JS94666a.jpg,,,,,0.0,雲林縣林內鄉大埔,32.5年,['D'],['D'],0,528,50.56,22.52,0,46.27,4房1廳3衛,1-4,0,False,,[],15,False,False,https://sinyi.in/o/JS94666HB/0/3,0,2,,1,False,False,643,,,4房1廳3衛,False,False,雲林縣,Yunlin-county,17,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/17
,OS224633HB,157斗六鎮北路低總價透天,23.7262239697,120.539495331,['https://img.hbhousing.com.tw/pictures/A279/A279OS224633a.jpg'],https://img.hbhousing.com.tw/pictures/A279/A279OS224633a.jpg,,,,,0.0,雲林縣斗六市鎮北路,45.6年,['D'],['D'],0,598,35.33,20.92,0,35.33,,1-2,2,False,,[],27,False,False,https://sinyi.in/o/OS224633HB/0/3,0,2,,1,False,False,640,,,,False,False,雲林縣,Yunlin-county,17,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/17
,FS215116HB,古坑新厝雙面路建地,23.642927,120.562513,['https://img.hbhousing.com.tw/pictures/D356/D356FS215116a.jpg'],https://img.hbhousing.com.tw/pictures/D356/D356FS215116a.jpg,,,,,0.0,雲林縣古坑鄉新園段,--,['I'],['I'],0,956,0.0,118.0,0,-1.0,,0,0,False,,[],15,False,False,https://sinyi.in/o/FS215116HB/0/3,0,2,,3,False,False,646,,,,False,False,雲林縣,Yunlin-county,17,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/17
,JB02475GH,慶華街建地,23.584829060957,120.30499996695,['https://img.great-home.com.tw/pictures/J057/J057JB02475a.jpg'],https://img.great-home.com.tw/pictures/J057/J057JB02475a.jpg,,,,,0.0,雲林縣北港鎮慶華街,--,['I'],['I'],0,500,0.0,31.84,0,-1.0,,0,0,False,,[],24,False,False,https://sinyi.in/o/JB02475GH/0/3,0,2,,3,False,False,651,,,,False,False,雲林縣,Yunlin-county,17,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/17
,JB02907GH,義成店面,23.7990623563,120.465923589,['https://img.great-home.com.tw/pictures/J029/J029JB02907a.jpg'],https://img.great-home.com.tw/pictures/J029/J029JB02907a.jpg,,,,,0.0,雲林縣西螺鎮大同路,54.0年,['E'],['E'],0,3288,172.65,104.57,0,172.65,7房8廳12衛,1-4,0,False,,[],4,False,False,https://sinyi.in/o/JB02907GH/0/3,0,2,,1,False,False,648,,,7房8廳12衛,False,False,雲林縣,Yunlin-county,17,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/17
,JB05116GH,子茂合法豪華大農舍,23.66273251301,120.3285348336,['https://img.great-home.com.tw/pictures/J030/J030JB05116a.jpg'],https://img.great-home.com.tw/pictures/J030/J030JB05116a.jpg,,,,,0.0,雲林縣元長鄉子茂,8.6年,['I'],['I'],0,4380,0.0,1141.03,0,153.55,7房3廳6衛,1-2,2,True,['6'],[],13,False,False,https://sinyi.in/o/JB05116GH/0/3,0,2,,3,False,False,655,,,7房3廳6衛,False,False,雲林縣,Yunlin-county,17,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/17
,JB06964GH,西螺交流道大地坪店面,23.79284,120.46879,['https://img.great-home.com.tw/pictures/J016/J016JB06964a.jpg'],https://img.great-home.com.tw/pictures/J016/J016JB06964a.jpg,,,,,0.0,雲林縣西螺鎮振興,27.0年,['E'],['E'],0,6988,160.66,294.56,0,160.66,12房1廳12衛,1,1,False,,[],2,False,False,https://sinyi.in/o/JB06964GH/0/3,0,2,,1,False,False,648,,,12房1廳12衛,False,False,雲林縣,Yunlin-county,17,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/17
,JB07644GH,台西海口大地坪持分地,23.702352078519,120.19069921637,['https://img.great-home.com.tw/pictures/J063/J063JB07644a.jpg'],https://img.great-home.com.tw/pictures/J063/J063JB07644a.jpg,,,,,0.0,雲林縣臺西鄉海口段,--,['I'],['I'],0,2360,0.0,395.0,0,-1.0,,0,0,False,,[],7,False,False,https://sinyi.in/o/JB07644GH/0/3,0,2,,3,False,False,636,,,,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JB07924GH,文化路金店面,23.7110663224,120.547602027,['https://img.great-home.com.tw/pictures/J016/J016JB07924a.jpg'],https://img.great-home.com.tw/pictures/J016/J016JB07924a.jpg,,,,,0.0,雲林縣斗六市文化路,55.7年,['E'],['E'],0,2388,46.18,73.66,1,46.18,2房2廳2衛,1-3,3,False,,[],4,False,False,https://sinyi.in/o/JB07924GH/0/3,0,2,,1,False,False,640,,,2房2廳2衛,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JB08489GH,斗六縣府旁別墅,23.6947257786,120.5213047,['https://img.great-home.com.tw/pictures/J035/J035JB08489a.jpg'],https://img.great-home.com.tw/pictures/J035/J035JB08489a.jpg,,,,,0.0,雲林縣斗六市永興路,32.2年,['D'],['D'],0,1000,51.76,73.82,1,51.76,4房2廳5衛,1-3,3,True,['6'],[],11,False,False,https://sinyi.in/o/JB08489GH/0/3,0,2,,1,False,False,640,,,4房2廳5衛,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JS101779HB,雲林大埤千坪學區旁優質美建地,23.645807,120.431371,['https://img.hbhousing.com.tw/pictures/C304/C304JS101779a.jpg'],https://img.hbhousing.com.tw/pictures/C304/C304JS101779a.jpg,,,,,0.0,雲林縣大埤鄉怡然段,--,['I'],['I'],0,4676,0.0,1461.51,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/JS101779HB/0/3,0,2,,3,False,False,631,,,,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JS102745HB,斗六近保長大面寬住家,23.7155877528,120.524439455,['https://img.hbhousing.com.tw/pictures/D162/D162JS102745a.jpg'],https://img.hbhousing.com.tw/pictures/D162/D162JS102745a.jpg,,,,,0.0,雲林縣斗六市文生路,47.4年,['D'],['D'],0,998,31.52,48.05,0,31.52,5房2廳2衛,1-2,0,False,,[],14,False,False,https://sinyi.in/o/JS102745HB/0/3,0,2,,1,False,False,640,,,5房2廳2衛,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JS79608HB,中山路旁建地+平房,23.698615074732,120.538453533,['https://img.hbhousing.com.tw/pictures/C204/C204JS79608a.jpg'],https://img.hbhousing.com.tw/pictures/C204/C204JS79608a.jpg,,,,,0.0,雲林縣斗六市南揚街,58.4年,['I'],['I'],0,1380,0.0,120.7,0,16.11,,0,0,True,['5'],[],24,False,False,https://sinyi.in/o/JS79608HB/0/3,0,2,,3,False,False,640,,,,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JS84685HB,斗六國中電梯別墅,23.7146334654,120.551088411,['https://img.hbhousing.com.tw/pictures/D162/D162JS84685a.jpg'],https://img.hbhousing.com.tw/pictures/D162/D162JS84685a.jpg,,,,,0.0,雲林縣斗六市育英北街,5.8年,['D'],['D'],0,2750,66.22,31.46,1,66.22,5房2廳6衛,1-4,4,True,['6'],[],22,False,False,https://sinyi.in/o/JS84685HB/0/3,0,2,,1,False,False,640,,,5房2廳6衛,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JS94714HB,華山建地+小木屋,23.592684230192,120.60311084136,['https://img.hbhousing.com.tw/pictures/C204/C204JS94714a.jpg'],https://img.hbhousing.com.tw/pictures/C204/C204JS94714a.jpg,,,,,0.0,雲林縣古坑鄉華山,29.7年,['K'],['K'],0,768,30.0,39.99,0,30.0,3房2廳1衛,1-2,2,True,['6'],[],5,False,False,https://sinyi.in/o/JS94714HB/0/3,0,2,,1,False,False,646,,,3房2廳1衛,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JS99819HB,斗南市場店住,23.6748350548,120.47801556,['https://img.hbhousing.com.tw/pictures/D217/D217JS99819a.jpg'],https://img.hbhousing.com.tw/pictures/D217/D217JS99819a.jpg,,,,,0.0,雲林縣斗南鎮光復街,42.3年,['E'],['E'],0,980,35.39,24.2,0,35.39,2房2廳2衛,1-2,2,False,,[],10,False,False,https://sinyi.in/o/JS99819HB/0/3,0,2,,1,False,False,630,,,2房2廳2衛,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JS99827HB,斗六公誠國小旁全新別墅,23.7162174026,120.539704255,['https://img.hbhousing.com.tw/pictures/C204/C204JS99827a.jpg'],https://img.hbhousing.com.tw/pictures/C204/C204JS99827a.jpg,,,,,0.0,雲林縣斗六市宏德街,1.1年,['D'],['D'],0,2380,63.49,31.61,1,63.49,4房3廳4衛,1-3,3,True,['6'],[],23,False,False,https://sinyi.in/o/JS99827HB/0/3,0,2,,1,False,False,640,,,4房3廳4衛,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,KS165456HB,近斗南車站住三建地,23.678822,120.47478,['https://img.hbhousing.com.tw/pictures/D428/D428KS165456a.jpg'],https://img.hbhousing.com.tw/pictures/D428/D428KS165456a.jpg,,,,,0.0,雲林縣斗南鎮大同路,--,['I'],['I'],0,786,0.0,46.28,0,-1.0,,0,0,False,,[],6,False,False,https://sinyi.in/o/KS165456HB/0/3,0,2,,3,False,False,630,,,,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,RS90665HB,雲林古坑開心農場,23.642927,120.562513,['https://img.hbhousing.com.tw/pictures/C317/C317RS90665a.jpg'],https://img.hbhousing.com.tw/pictures/C317/C317RS90665a.jpg,,,,,0.0,雲林縣古坑鄉湳子段,--,['I'],['I'],0,428,0.0,152.89,0,-1.0,,0,0,False,,[],3,False,False,https://sinyi.in/o/RS90665HB/0/3,0,2,,3,False,False,646,,,,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,EB04692GH,雲林元長低單價造鎮建地,23.643,120.35922,['https://img.great-home.com.tw/pictures/J037/J037EB04692a.jpg'],https://img.great-home.com.tw/pictures/J037/J037EB04692a.jpg,,,,,0.0,雲林縣元長鄉瓦&#30936;段,--,['I'],['I'],0,4800,0.0,953.78,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/EB04692GH/0/3,0,2,,3,False,False,655,,,,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,ES68635HB,虎科大旁・高投報收租王,23.6990740109,120.430263766,['https://img.hbhousing.com.tw/pictures/C201/C201ES68635a.jpg'],https://img.hbhousing.com.tw/pictures/C201/C201ES68635a.jpg,,,,,0.0,雲林縣虎尾鎮五間厝,7.5年,['D'],['D'],0,1980,53.12,39.64,0,51.16,11房11衛,1-3,3,True,['6'],[],8,False,False,https://sinyi.in/o/ES68635HB/0/3,0,2,,1,False,False,632,,,11房11衛,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,FS216963HB,雲林縣科技工業區旁增值農地A,23.7171,120.519605,['https://img.hbhousing.com.tw/pictures/D543/D543FS216963a.jpg'],https://img.hbhousing.com.tw/pictures/D543/D543FS216963a.jpg,,,,,0.0,雲林縣斗六市虎溪段,--,['I'],['I'],0,4101,0.0,1782.78,0,-1.0,,0,0,False,,[],7,False,False,https://sinyi.in/o/FS216963HB/0/3,0,2,,3,False,False,640,,,,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JB04373GH,文化路店住A,23.5736376416,120.303852308,['https://img.great-home.com.tw/pictures/J057/J057JB04373a.jpg'],https://img.great-home.com.tw/pictures/J057/J057JB04373a.jpg,,,,,0.0,雲林縣北港鎮文化路,--,['I'],['I'],0,1680,0.0,44.21,0,-1.0,,1,0,False,,[],10,False,False,https://sinyi.in/o/JB04373GH/0/3,0,2,,3,False,False,651,,,,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JB06412GH,介壽街住家,23.5731012543,120.292881413,['https://img.great-home.com.tw/pictures/J057/J057JB06412a.jpg'],https://img.great-home.com.tw/pictures/J057/J057JB06412a.jpg,,,,,0.0,雲林縣北港鎮介壽街,45.5年,['D'],['D'],0,920,31.31,21.8,0,28.43,4房3廳3衛,1-2,0,False,,[],21,False,False,https://sinyi.in/o/JB06412GH/0/3,0,2,,1,False,False,651,,,4房3廳3衛,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JB06516GH,褒忠新整理雙車庫透天,23.693534802244,120.31334578508,['https://img.great-home.com.tw/pictures/J063/J063JB06516a.jpg'],https://img.great-home.com.tw/pictures/J063/J063JB06516a.jpg,,,,,0.0,雲林縣褒忠鄉中正路,31.1年,['D'],['D'],0,588,56.37,27.0,1,54.96,4房2廳3衛,1-3,3,False,,[],65,False,False,https://sinyi.in/o/JB06516GH/0/3,0,2,,1,False,False,634,,,4房2廳3衛,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JB07173GH,林內全新別墅A3,23.7654782219,120.62429432,['https://img.great-home.com.tw/pictures/J016/J016JB07173a.jpg'],https://img.great-home.com.tw/pictures/J016/J016JB07173a.jpg,,,,,0.0,雲林縣林內鄉中正東路,1.2年,['D'],['D'],0,1298,48.18,27.53,1,48.18,4房2廳4衛,1-3,3,True,['6'],[],9,False,False,https://sinyi.in/o/JB07173GH/0/3,0,2,,1,False,False,643,,,4房2廳4衛,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JB07471GH,重光臻品全新別墅Ⅲ,23.6939375708,120.565035457,['https://img.great-home.com.tw/pictures/J016/J016JB07471a.jpg'],https://img.great-home.com.tw/pictures/J016/J016JB07471a.jpg,,,,,0.0,雲林縣斗六市重光路,1.0年,['D'],['D'],0,1980,71.79,26.32,1,71.79,4房3廳4衛,1-4,4,True,['6'],[],5,False,False,https://sinyi.in/o/JB07471GH/0/3,0,2,,1,False,False,640,,,4房3廳4衛,False,False,雲林縣,Yunlin-county,18,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/18
,JB07560GH,石榴高質感店面+5套房,23.7297912755,120.591508252,['https://img.great-home.com.tw/pictures/J016/J016JB07560a.jpg'],https://img.great-home.com.tw/pictures/J016/J016JB07560a.jpg,,,,,0.0,雲林縣斗六市石榴路,7.0年,['E'],['E'],0,1988,72.91,28.69,1,72.91,,1-4,4,False,,[],11,False,False,https://sinyi.in/o/JB07560GH/0/3,0,2,,1,False,False,640,,,,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JB07770GH,全新景觀三房+平面車位,23.7144528136,120.530061259,['https://img.great-home.com.tw/pictures/J016/J016JB07770a.jpg'],https://img.great-home.com.tw/pictures/J016/J016JB07770a.jpg,,,,,0.0,雲林縣斗六市正義街,2.0年,['L'],['L'],0,1398,46.59,8.42,1,25.91,3房2廳2衛,11,12,True,['6'],[],6,False,False,https://sinyi.in/o/JB07770GH/0/3,0,2,,1,False,False,640,,,3房2廳2衛,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JB07894GH,北平路巷內建地,23.71409,120.5365,['https://img.great-home.com.tw/pictures/J016/J016JB07894a.jpg'],https://img.great-home.com.tw/pictures/J016/J016JB07894a.jpg,,,,,0.0,雲林縣斗六市海豐崙段朱丹灣小段,--,['I'],['I'],0,1280,0.0,57.17,0,-1.0,,0,0,False,,[],3,False,False,https://sinyi.in/o/JB07894GH/0/3,0,2,,3,False,False,640,,,,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JB07915GH,斗六近市區美墅,23.7404361,120.5348373,['https://img.great-home.com.tw/pictures/J035/J035JB07915a.jpg'],https://img.great-home.com.tw/pictures/J035/J035JB07915a.jpg,,,,,0.0,雲林縣斗六市科屯一路,3.3年,['D'],['D'],0,1260,51.39,35.94,1,51.39,4房2廳4衛,1-3,3,True,['6'],[],33,False,False,https://sinyi.in/o/JB07915GH/0/3,0,2,,1,False,False,640,,,4房2廳4衛,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JB08150GH,公正一號苑,23.7102873185,120.543723679,['https://img.great-home.com.tw/pictures/J016/J016JB08150a.jpg'],https://img.great-home.com.tw/pictures/J016/J016JB08150a.jpg,,,,,0.0,雲林縣斗六市公正街,1.6年,['M'],['M'],0,880,33.45,3.76,1,22.65,3房2廳2衛,2,10,False,,[],27,False,False,https://sinyi.in/o/JB08150GH/0/3,0,2,,1,False,False,640,,,3房2廳2衛,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JB08280GH,鎮北路靜巷建地,23.725008327487,120.53978755019,['https://img.great-home.com.tw/pictures/J043/J043JB08280a.jpg'],https://img.great-home.com.tw/pictures/J043/J043JB08280a.jpg,,,,,0.0,雲林縣斗六市明德段,--,['I'],['I'],0,198,0.0,15.04,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/JB08280GH/0/3,0,2,,3,False,False,640,,,,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JB08378GH,正心大地坪別墅,23.7149958342,120.530344603,['https://img.great-home.com.tw/pictures/J016/J016JB08378a.jpg'],https://img.great-home.com.tw/pictures/J016/J016JB08378a.jpg,,,,,0.0,雲林縣斗六市正心路,35.8年,['D'],['D'],0,1880,143.37,73.49,0,143.37,5房3廳5衛,-1-4,4,True,['6'],[],13,False,False,https://sinyi.in/o/JB08378GH/0/3,0,2,,1,False,False,640,,,5房3廳5衛,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JS102015HB,虎尾8.8分合法資材室千萬樹地,23.7283160991,120.495624771,['https://img.hbhousing.com.tw/pictures/C304/C304JS102015a.jpg'],https://img.hbhousing.com.tw/pictures/C304/C304JS102015a.jpg,,,,,0.0,雲林縣虎尾鎮惠來,11.4年,['I'],['I'],0,4988,0.0,2679.85,0,21.78,1廳,1,0,False,,[],0,False,False,https://sinyi.in/o/JS102015HB/0/3,0,2,,3,False,False,632,,,1廳,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JS102358HB,四湖頂溝農地,23.638166,120.224449,['https://img.hbhousing.com.tw/pictures/D154/D154JS102358a.jpg'],https://img.hbhousing.com.tw/pictures/D154/D154JS102358a.jpg,,,,,0.0,雲林縣四湖鄉南光段,--,['I'],['I'],0,386,0.0,1166.94,0,-1.0,,1,0,False,,[],0,False,False,https://sinyi.in/o/JS102358HB/0/3,0,2,,3,False,False,654,,,,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JS76728HB,文化路店面,23.7113608121,120.550431861,['https://img.hbhousing.com.tw/pictures/D162/D162JS76728a.jpg'],https://img.hbhousing.com.tw/pictures/D162/D162JS76728a.jpg,,,,,0.0,雲林縣斗六市文化路,61.8年,['E'],['E'],0,1980,52.25,63.52,0,52.25,4房4衛,1-3,0,False,,[],7,False,False,https://sinyi.in/o/JS76728HB/0/3,0,2,,1,False,False,640,,,4房4衛,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JS92208HB,林內車站住家,23.7593,120.615,['https://img.hbhousing.com.tw/pictures/D217/D217JS92208a.jpg'],https://img.hbhousing.com.tw/pictures/D217/D217JS92208a.jpg,,,,,0.0,雲林縣林內鄉光復路,30.2年,['M'],['M'],0,650,59.25,9.73,0,47.31,3房3廳2衛,4,7,False,,[],13,False,False,https://sinyi.in/o/JS92208HB/0/3,0,2,,1,False,False,643,,,3房3廳2衛,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JS94133HB,斗南市場店面1,23.6752909486,120.476913239,['https://img.hbhousing.com.tw/pictures/C204/C204JS94133a.jpg'],https://img.hbhousing.com.tw/pictures/C204/C204JS94133a.jpg,,,,,0.0,雲林縣斗南鎮文元街,57.4年,['E'],['E'],0,1620,37.32,31.76,0,37.32,2房2廳2衛,1-2,2,False,,[],2,False,False,https://sinyi.in/o/JS94133HB/0/3,0,2,,1,False,False,630,,,2房2廳2衛,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JS94322HB,市郊休閒農地,23.70296411363,120.61187491777,['https://img.hbhousing.com.tw/pictures/C204/C204JS94322a.jpg'],https://img.hbhousing.com.tw/pictures/C204/C204JS94322a.jpg,,,,,0.0,雲林縣斗六市岩山路,--,['I'],['I'],0,1200,0.0,697.4,0,-1.0,,0,0,False,,[],5,False,False,https://sinyi.in/o/JS94322HB/0/3,0,2,,3,False,False,640,,,,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JS96614HB,古坑一般農地2,23.642927,120.562513,['https://img.hbhousing.com.tw/pictures/D217/D217JS96614a.jpg'],https://img.hbhousing.com.tw/pictures/D217/D217JS96614a.jpg,,,,,0.0,雲林縣古坑鄉四維路,--,['I'],['I'],0,650,0.0,804.35,0,-1.0,,0,0,False,,[],1,False,False,https://sinyi.in/o/JS96614HB/0/3,0,2,,3,False,False,646,,,,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JS98406HB,斗六富貴雙車電梯別墅,23.741196030045,120.53474180909,['https://img.hbhousing.com.tw/pictures/C204/C204JS98406a.jpg'],https://img.hbhousing.com.tw/pictures/C204/C204JS98406a.jpg,,,,,0.0,雲林縣斗六市科 一路,11.6年,['D'],['D'],0,2800,93.29,63.68,1,93.03,5房3廳4衛,1-4,4,True,['6'],[],11,False,False,https://sinyi.in/o/JS98406HB/0/3,0,2,,1,False,False,640,,,5房3廳4衛,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,JS99893HB,市區百萬裝潢邊間三房+平面車位,23.7114196217,120.431527895,['https://img.hbhousing.com.tw/pictures/C097/C097JS99893a.jpg'],https://img.hbhousing.com.tw/pictures/C097/C097JS99893a.jpg,,,,,0.0,雲林縣虎尾鎮公安路,30.2年,['L'],['L'],0,888,39.37,4.0,1,27.92,3房2廳2衛,7,13,True,['6'],[],14,False,False,https://sinyi.in/o/JS99893HB/0/3,0,2,,1,False,False,632,,,3房2廳2衛,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,XS142588HB,都市計畫內/雲科大特區農地釋出,23.696995066466,120.52687259259,['https://img.hbhousing.com.tw/pictures/A619/A619XS142588a.jpg'],https://img.hbhousing.com.tw/pictures/A619/A619XS142588a.jpg,,,,,0.0,雲林縣斗六市龍潭段,--,['I'],['I'],0,1895,0.0,252.71,0,-1.0,,0,0,False,,[],8,False,False,https://sinyi.in/o/XS142588HB/0/3,0,2,,3,False,False,640,,,,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,ES74988HB,專)雲林縣麥寮國小旁電梯車墅A,23.7507506013,120.252340249,['https://img.hbhousing.com.tw/pictures/C315/C315ES74988a.jpg'],https://img.hbhousing.com.tw/pictures/C315/C315ES74988a.jpg,,,,,0.0,雲林縣麥寮鄉明志街,1.1年,['D'],['D'],0,2580,81.32,42.8,1,81.32,4房3廳5衛,1-4,4,False,,[],19,False,False,https://sinyi.in/o/ES74988HB/0/3,0,2,,1,False,False,638,,,4房3廳5衛,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,FS107543HB,北港劉厝漂亮農地,23.59739,120.29199,['https://img.hbhousing.com.tw/pictures/D358/D358FS107543a.jpg'],https://img.hbhousing.com.tw/pictures/D358/D358FS107543a.jpg,,,,,0.0,雲林縣北港鎮雲林縣,--,['I'],['I'],0,558,0.0,1231.98,0,-1.0,,0,0,False,,[],4,False,False,https://sinyi.in/o/FS107543HB/0/3,0,2,,3,False,False,651,,,,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,FS189909HB,雲林科大2大房兩戶可以一起買,23.691662375569,120.52938490362,['https://img.hbhousing.com.tw/pictures/D482/D482FS189909a.jpg'],https://img.hbhousing.com.tw/pictures/D482/D482FS189909a.jpg,,,,,0.0,雲林縣斗六市府文路,11.7年,['M'],['M'],0,828,22.06,0.0,0,15.88,2房2廳2衛,2-4,0,False,,[],15,False,False,https://sinyi.in/o/FS189909HB/0/3,0,2,,1,False,False,640,,,2房2廳2衛,False,False,雲林縣,Yunlin-county,19,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/19
,FS206168HB,近斗南車站全新整理美別墅,23.6692472384,120.475006366,['https://img.hbhousing.com.tw/pictures/D482/D482FS206168a.jpg'],https://img.hbhousing.com.tw/pictures/D482/D482FS206168a.jpg,,,,,0.0,雲林縣斗南鎮延平路二段,32.5年,['K'],['K'],0,1380,57.68,26.62,0,49.12,6房2廳4衛,1-4,0,False,,[],4,False,False,https://sinyi.in/o/FS206168HB/0/3,0,2,,1,False,False,630,,,6房2廳4衛,False,False,雲林縣,Yunlin-county,20,https://www.sinyi.com.tw/buy/list/Yunlin-county/default-desc/20
